id;season;round;circuitId;country;constructorId;driverId;position;points;grid;status;differenceGridPosition
5309;2013;13;marina_bay;Singapore;mclaren;button;7;6.0;8;Finished;1
5310;2013;13;marina_bay;Singapore;mclaren;perez;8;4.0;14;Finished;6
5311;2013;13;marina_bay;Singapore;mercedes;hamilton;5;10.0;5;Finished;0
5312;2013;13;marina_bay;Singapore;mercedes;rosberg;4;12.0;2;Finished;-2
5313;2013;13;marina_bay;Singapore;red_bull;vettel;1;25.0;1;Finished;0
5314;2013;13;marina_bay;Singapore;red_bull;webber;15;0.0;4;Water pressure;-11
5315;2013;13;marina_bay;Singapore;sauber;gutierrez;12;0.0;10;Finished;-2
5316;2013;13;marina_bay;Singapore;sauber;hulkenberg;9;2.0;11;Finished;2
5317;2013;13;marina_bay;Singapore;toro_rosso;ricciardo;22;0.0;9;Accident;-13
5318;2013;13;marina_bay;Singapore;toro_rosso;vergne;14;0.0;12;Finished;-2
5319;2013;13;marina_bay;Singapore;williams;bottas;13;0.0;16;Finished;3
5320;2013;13;marina_bay;Singapore;williams;maldonado;11;0.0;18;Finished;7
5321;2013;14;yeongam;Korea;caterham;garde;15;0.0;20;Finished;5
5322;2013;14;yeongam;Korea;caterham;pic;14;0.0;19;Finished;5
5323;2013;14;yeongam;Korea;ferrari;alonso;6;8.0;5;Finished;-1
5324;2013;14;yeongam;Korea;ferrari;massa;9;2.0;6;Finished;-3
5325;2013;14;yeongam;Korea;force_india;resta;22;0.0;15;Spun off;-7
5326;2013;14;yeongam;Korea;force_india;sutil;20;0.0;14;Collision;-6
5327;2013;14;yeongam;Korea;lotus_f1;grosjean;3;15.0;3;Finished;0
5328;2013;14;yeongam;Korea;lotus_f1;raikkonen;2;18.0;9;Finished;7
5329;2013;14;yeongam;Korea;marussia;chilton;17;0.0;21;Finished;4
5330;2013;14;yeongam;Korea;marussia;jules_bianchi;16;0.0;22;Finished;6
5331;2013;14;yeongam;Korea;mclaren;button;8;4.0;11;Finished;3
5332;2013;14;yeongam;Korea;mclaren;perez;10;1.0;10;Finished;0
5333;2013;14;yeongam;Korea;mercedes;hamilton;5;10.0;2;Finished;-3
5334;2013;14;yeongam;Korea;mercedes;rosberg;7;6.0;4;Finished;-3
5335;2013;14;yeongam;Korea;red_bull;vettel;1;25.0;1;Finished;0
5336;2013;14;yeongam;Korea;red_bull;webber;21;0.0;13;Collision;-8
5337;2013;14;yeongam;Korea;sauber;gutierrez;11;0.0;8;Finished;-3
5338;2013;14;yeongam;Korea;sauber;hulkenberg;4;12.0;7;Finished;3
5339;2013;14;yeongam;Korea;toro_rosso;ricciardo;19;0.0;12;+3 Laps;-7
5340;2013;14;yeongam;Korea;toro_rosso;vergne;18;0.0;16;+2 Laps;-2
5341;2013;14;yeongam;Korea;williams;bottas;12;0.0;17;Finished;5
5342;2013;14;yeongam;Korea;williams;maldonado;13;0.0;18;Finished;5
5343;2013;15;suzuka;Japan;caterham;garde;21;0.0;19;Accident;-2
5344;2013;15;suzuka;Japan;caterham;pic;18;0.0;20;+1 Lap;2
5345;2013;15;suzuka;Japan;ferrari;alonso;4;12.0;8;Finished;4
5346;2013;15;suzuka;Japan;ferrari;massa;10;1.0;5;Finished;-5
5347;2013;15;suzuka;Japan;force_india;resta;11;0.0;12;Finished;1
5348;2013;15;suzuka;Japan;force_india;sutil;14;0.0;22;+1 Lap;8
5349;2013;15;suzuka;Japan;lotus_f1;grosjean;3;15.0;4;Finished;1
5350;2013;15;suzuka;Japan;lotus_f1;raikkonen;5;10.0;9;Finished;4
5351;2013;15;suzuka;Japan;marussia;chilton;19;0.0;18;+1 Lap;-1
5352;2013;15;suzuka;Japan;marussia;jules_bianchi;22;0.0;21;Accident;-1
5353;2013;15;suzuka;Japan;mclaren;button;9;2.0;10;Finished;1
5354;2013;15;suzuka;Japan;mclaren;perez;15;0.0;11;+1 Lap;-4
5355;2013;15;suzuka;Japan;mercedes;hamilton;20;0.0;3;Puncture;-17
5356;2013;15;suzuka;Japan;mercedes;rosberg;8;4.0;6;Finished;-2
5357;2013;15;suzuka;Japan;red_bull;vettel;1;25.0;2;Finished;1
5358;2013;15;suzuka;Japan;red_bull;webber;2;18.0;1;Finished;-1
5359;2013;15;suzuka;Japan;sauber;gutierrez;7;6.0;14;Finished;7
5360;2013;15;suzuka;Japan;sauber;hulkenberg;6;8.0;7;Finished;1
5361;2013;15;suzuka;Japan;toro_rosso;ricciardo;13;0.0;16;+1 Lap;3
5362;2013;15;suzuka;Japan;toro_rosso;vergne;12;0.0;17;+1 Lap;5
5363;2013;15;suzuka;Japan;williams;bottas;17;0.0;13;+1 Lap;-4
5364;2013;15;suzuka;Japan;williams;maldonado;16;0.0;15;+1 Lap;-1
5365;2013;16;buddh;India;caterham;garde;22;0.0;20;Collision;-2
5366;2013;16;buddh;India;caterham;pic;21;0.0;21;Hydraulics;0
5367;2013;16;buddh;India;ferrari;alonso;11;0.0;8;Finished;-3
5368;2013;16;buddh;India;ferrari;massa;4;12.0;5;Finished;1
5369;2013;16;buddh;India;force_india;resta;8;4.0;12;Finished;4
5370;2013;16;buddh;India;force_india;sutil;9;2.0;13;Finished;4
5371;2013;16;buddh;India;lotus_f1;grosjean;3;15.0;17;Finished;14
5372;2013;16;buddh;India;lotus_f1;raikkonen;7;6.0;6;Finished;-1
5373;2013;16;buddh;India;marussia;chilton;17;0.0;22;+2 Laps;5
5374;2013;16;buddh;India;marussia;jules_bianchi;18;0.0;19;+2 Laps;1
5375;2013;16;buddh;India;mclaren;button;14;0.0;10;+1 Lap;-4
5376;2013;16;buddh;India;mclaren;perez;5;10.0;9;Finished;4
5377;2013;16;buddh;India;mercedes;hamilton;6;8.0;3;Finished;-3
5378;2013;16;buddh;India;mercedes;rosberg;2;18.0;2;Finished;0
5379;2013;16;buddh;India;red_bull;vettel;1;25.0;1;Finished;0
5380;2013;16;buddh;India;red_bull;webber;20;0.0;4;Alternator;-16
5381;2013;16;buddh;India;sauber;gutierrez;15;0.0;16;+1 Lap;1
5382;2013;16;buddh;India;sauber;hulkenberg;19;0.0;7;Mechanical;-12
5383;2013;16;buddh;India;toro_rosso;ricciardo;10;1.0;11;Finished;1
5384;2013;16;buddh;India;toro_rosso;vergne;13;0.0;14;+1 Lap;1
5385;2013;16;buddh;India;williams;bottas;16;0.0;15;+1 Lap;-1
5386;2013;16;buddh;India;williams;maldonado;12;0.0;18;Finished;6
5387;2013;17;yas_marina;UAE;caterham;garde;18;0.0;18;+1 Lap;0
5388;2013;17;yas_marina;UAE;caterham;pic;19;0.0;19;+1 Lap;0
5389;2013;17;yas_marina;UAE;ferrari;alonso;5;10.0;10;Finished;5
5390;2013;17;yas_marina;UAE;ferrari;massa;8;4.0;7;Finished;-1
5391;2013;17;yas_marina;UAE;force_india;resta;6;8.0;11;Finished;5
5392;2013;17;yas_marina;UAE;force_india;sutil;10;1.0;17;Finished;7
5393;2013;17;yas_marina;UAE;lotus_f1;grosjean;4;12.0;6;Finished;2
5394;2013;17;yas_marina;UAE;lotus_f1;raikkonen;22;0.0;22;Accident;0
5395;2013;17;yas_marina;UAE;marussia;chilton;21;0.0;20;+2 Laps;-1
5396;2013;17;yas_marina;UAE;marussia;jules_bianchi;20;0.0;21;+2 Laps;1
5397;2013;17;yas_marina;UAE;mclaren;button;12;0.0;12;Finished;0
5398;2013;17;yas_marina;UAE;mclaren;perez;9;2.0;8;Finished;-1
5399;2013;17;yas_marina;UAE;mercedes;hamilton;7;6.0;4;Finished;-3
5400;2013;17;yas_marina;UAE;mercedes;rosberg;3;15.0;3;Finished;0
5401;2013;17;yas_marina;UAE;red_bull;vettel;1;25.0;2;Finished;1
5402;2013;17;yas_marina;UAE;red_bull;webber;2;18.0;1;Finished;-1
5403;2013;17;yas_marina;UAE;sauber;gutierrez;13;0.0;16;Finished;3
5404;2013;17;yas_marina;UAE;sauber;hulkenberg;14;0.0;5;+1 Lap;-9
5405;2013;17;yas_marina;UAE;toro_rosso;ricciardo;16;0.0;9;+1 Lap;-7
5406;2013;17;yas_marina;UAE;toro_rosso;vergne;17;0.0;13;+1 Lap;-4
5407;2013;17;yas_marina;UAE;williams;bottas;15;0.0;15;+1 Lap;0
5408;2013;17;yas_marina;UAE;williams;maldonado;11;0.0;14;Finished;3
5409;2013;18;americas;USA;caterham;garde;19;0.0;18;+1 Lap;-1
5410;2013;18;americas;USA;caterham;pic;20;0.0;22;+1 Lap;2
5411;2013;18;americas;USA;ferrari;alonso;5;10.0;6;Finished;1
5412;2013;18;americas;USA;ferrari;massa;13;0.0;13;Finished;0
5413;2013;18;americas;USA;force_india;resta;16;0.0;11;Finished;-5
5414;2013;18;americas;USA;force_india;sutil;22;0.0;16;Accident;-6
5415;2013;18;americas;USA;lotus_f1;grosjean;2;18.0;3;Finished;1
5416;2013;18;americas;USA;lotus_f1;kovalainen;15;0.0;8;Finished;-7
5417;2013;18;americas;USA;marussia;chilton;21;0.0;21;+2 Laps;0
5418;2013;18;americas;USA;marussia;jules_bianchi;18;0.0;19;+1 Lap;1
5419;2013;18;americas;USA;mclaren;button;10;1.0;15;Finished;5
5420;2013;18;americas;USA;mclaren;perez;7;6.0;7;Finished;0
5421;2013;18;americas;USA;mercedes;hamilton;4;12.0;5;Finished;1
5422;2013;18;americas;USA;mercedes;rosberg;9;2.0;12;Finished;3
5423;2013;18;americas;USA;red_bull;vettel;1;25.0;1;Finished;0
5424;2013;18;americas;USA;red_bull;webber;3;15.0;2;Finished;-1
5425;2013;18;americas;USA;sauber;gutierrez;14;0.0;20;Finished;6
5426;2013;18;americas;USA;sauber;hulkenberg;6;8.0;4;Finished;-2
5427;2013;18;americas;USA;toro_rosso;ricciardo;11;0.0;10;Finished;-1
5428;2013;18;americas;USA;toro_rosso;vergne;12;0.0;14;Finished;2
5429;2013;18;americas;USA;williams;bottas;8;4.0;9;Finished;1
5430;2013;18;americas;USA;williams;maldonado;17;0.0;17;+1 Lap;0
5431;2013;19;interlagos;Brazil;caterham;garde;18;0.0;20;+2 Laps;2
5432;2013;19;interlagos;Brazil;caterham;pic;20;0.0;18;Mechanical;-2
5433;2013;19;interlagos;Brazil;ferrari;alonso;3;15.0;3;Finished;0
5434;2013;19;interlagos;Brazil;ferrari;massa;7;6.0;9;Finished;2
5435;2013;19;interlagos;Brazil;force_india;resta;11;0.0;12;+1 Lap;1
5436;2013;19;interlagos;Brazil;force_india;sutil;13;0.0;15;+1 Lap;2
5437;2013;19;interlagos;Brazil;lotus_f1;grosjean;22;0.0;6;Engine;-16
5438;2013;19;interlagos;Brazil;lotus_f1;kovalainen;14;0.0;11;+1 Lap;-3
5439;2013;19;interlagos;Brazil;marussia;chilton;19;0.0;22;+2 Laps;3
5440;2013;19;interlagos;Brazil;marussia;jules_bianchi;17;0.0;21;+2 Laps;4
5441;2013;19;interlagos;Brazil;mclaren;button;4;12.0;14;Finished;10
5442;2013;19;interlagos;Brazil;mclaren;perez;6;8.0;19;Finished;13
5443;2013;19;interlagos;Brazil;mercedes;hamilton;9;2.0;5;Finished;-4
5444;2013;19;interlagos;Brazil;mercedes;rosberg;5;10.0;2;Finished;-3
5445;2013;19;interlagos;Brazil;red_bull;vettel;1;25.0;1;Finished;0
5446;2013;19;interlagos;Brazil;red_bull;webber;2;18.0;4;Finished;2
5447;2013;19;interlagos;Brazil;sauber;gutierrez;12;0.0;17;+1 Lap;5
5448;2013;19;interlagos;Brazil;sauber;hulkenberg;8;4.0;10;Finished;2
5449;2013;19;interlagos;Brazil;toro_rosso;ricciardo;10;1.0;7;+1 Lap;-3
5450;2013;19;interlagos;Brazil;toro_rosso;vergne;15;0.0;8;+1 Lap;-7
5451;2013;19;interlagos;Brazil;williams;bottas;21;0.0;13;Accident;-8
5452;2013;19;interlagos;Brazil;williams;maldonado;16;0.0;16;+1 Lap;0
5453;2014;1;albert_park;Australia;caterham;ericsson;17;0.0;19;Oil pressure;2
5454;2014;1;albert_park;Australia;caterham;kobayashi;21;0.0;14;Collision;-7
5455;2014;1;albert_park;Australia;ferrari;alonso;4;12.0;5;Finished;1
5456;2014;1;albert_park;Australia;ferrari;raikkonen;7;6.0;11;Finished;4
5457;2014;1;albert_park;Australia;force_india;hulkenberg;6;8.0;7;Finished;1
5458;2014;1;albert_park;Australia;force_india;perez;10;1.0;16;Finished;6
5459;2014;1;albert_park;Australia;lotus_f1;grosjean;15;0.0;22;ERS;7
5460;2014;1;albert_park;Australia;lotus_f1;maldonado;16;0.0;21;ERS;5
5461;2014;1;albert_park;Australia;marussia;chilton;13;0.0;17;+2 Laps;4
5462;2014;1;albert_park;Australia;marussia;jules_bianchi;14;0.0;18;+8 Laps;4
5463;2014;1;albert_park;Australia;mclaren;button;3;15.0;10;Finished;7
5464;2014;1;albert_park;Australia;mclaren;kevin_magnussen;2;18.0;4;Finished;2
5465;2014;1;albert_park;Australia;mercedes;hamilton;19;0.0;1;Engine;-18
5466;2014;1;albert_park;Australia;mercedes;rosberg;1;25.0;3;Finished;2
5467;2014;1;albert_park;Australia;red_bull;ricciardo;22;0.0;2;Disqualified;-20
5468;2014;1;albert_park;Australia;red_bull;vettel;18;0.0;12;Engine;-6
5469;2014;1;albert_park;Australia;sauber;gutierrez;12;0.0;20;+1 Lap;8
5470;2014;1;albert_park;Australia;sauber;sutil;11;0.0;13;+1 Lap;2
5471;2014;1;albert_park;Australia;toro_rosso;kvyat;9;2.0;8;Finished;-1
5472;2014;1;albert_park;Australia;toro_rosso;vergne;8;4.0;6;Finished;-2
5473;2014;1;albert_park;Australia;williams;bottas;5;10.0;15;Finished;10
5474;2014;1;albert_park;Australia;williams;massa;20;0.0;9;Collision;-11
5475;2014;2;sepang;Malaysia;caterham;ericsson;14;0.0;22;+2 Laps;8
5476;2014;2;sepang;Malaysia;caterham;kobayashi;13;0.0;20;+1 Lap;7
5477;2014;2;sepang;Malaysia;ferrari;alonso;4;12.0;4;Finished;0
5478;2014;2;sepang;Malaysia;ferrari;raikkonen;12;0.0;6;+1 Lap;-6
5479;2014;2;sepang;Malaysia;force_india;hulkenberg;5;10.0;7;Finished;2
5480;2014;2;sepang;Malaysia;force_india;perez;22;0.0;14;Withdrew;-8
5481;2014;2;sepang;Malaysia;lotus_f1;grosjean;11;0.0;15;+1 Lap;4
5482;2014;2;sepang;Malaysia;lotus_f1;maldonado;21;0.0;16;Engine;-5
5483;2014;2;sepang;Malaysia;marussia;chilton;15;0.0;21;+2 Laps;6
5484;2014;2;sepang;Malaysia;marussia;jules_bianchi;20;0.0;19;Brakes;-1
5485;2014;2;sepang;Malaysia;mclaren;button;6;8.0;10;Finished;4
5486;2014;2;sepang;Malaysia;mclaren;kevin_magnussen;9;2.0;8;+1 Lap;-1
5487;2014;2;sepang;Malaysia;mercedes;hamilton;1;25.0;1;Finished;0
5488;2014;2;sepang;Malaysia;mercedes;rosberg;2;18.0;3;Finished;1
5489;2014;2;sepang;Malaysia;red_bull;ricciardo;16;0.0;5;Technical;-11
5490;2014;2;sepang;Malaysia;red_bull;vettel;3;15.0;2;Finished;-1
5491;2014;2;sepang;Malaysia;sauber;gutierrez;17;0.0;12;Gearbox;-5
5492;2014;2;sepang;Malaysia;sauber;sutil;18;0.0;17;Electrical;-1
5493;2014;2;sepang;Malaysia;toro_rosso;kvyat;10;1.0;11;+1 Lap;1
5494;2014;2;sepang;Malaysia;toro_rosso;vergne;19;0.0;9;Power Unit;-10
5495;2014;2;sepang;Malaysia;williams;bottas;8;4.0;18;Finished;10
5496;2014;2;sepang;Malaysia;williams;massa;7;6.0;13;Finished;6
5497;2014;3;bahrain;Bahrain;caterham;ericsson;20;0.0;20;Retired;0
5498;2014;3;bahrain;Bahrain;caterham;kobayashi;15;0.0;18;Finished;3
5499;2014;3;bahrain;Bahrain;ferrari;alonso;9;2.0;9;Finished;0
5500;2014;3;bahrain;Bahrain;ferrari;raikkonen;10;1.0;5;Finished;-5
5501;2014;3;bahrain;Bahrain;force_india;hulkenberg;5;10.0;11;Finished;6
5502;2014;3;bahrain;Bahrain;force_india;perez;3;15.0;4;Finished;1
5503;2014;3;bahrain;Bahrain;lotus_f1;grosjean;12;0.0;16;Finished;4
5504;2014;3;bahrain;Bahrain;lotus_f1;maldonado;14;0.0;17;Finished;3
5505;2014;3;bahrain;Bahrain;marussia;chilton;13;0.0;21;Finished;8
5506;2014;3;bahrain;Bahrain;marussia;jules_bianchi;16;0.0;19;+1 Lap;3
5507;2014;3;bahrain;Bahrain;mclaren;button;17;0.0;6;Clutch;-11
5508;2014;3;bahrain;Bahrain;mclaren;kevin_magnussen;18;0.0;8;Clutch;-10
5509;2014;3;bahrain;Bahrain;mercedes;hamilton;1;25.0;2;Finished;1
5510;2014;3;bahrain;Bahrain;mercedes;rosberg;2;18.0;1;Finished;-1
5511;2014;3;bahrain;Bahrain;red_bull;ricciardo;4;12.0;13;Finished;9
5512;2014;3;bahrain;Bahrain;red_bull;vettel;6;8.0;10;Finished;4
5513;2014;3;bahrain;Bahrain;sauber;gutierrez;19;0.0;15;Collision;-4
5514;2014;3;bahrain;Bahrain;sauber;sutil;22;0.0;22;Collision;0
5515;2014;3;bahrain;Bahrain;toro_rosso;kvyat;11;0.0;12;Finished;1
5516;2014;3;bahrain;Bahrain;toro_rosso;vergne;21;0.0;14;Retired;-7
5517;2014;3;bahrain;Bahrain;williams;bottas;8;4.0;3;Finished;-5
5518;2014;3;bahrain;Bahrain;williams;massa;7;6.0;7;Finished;0
5519;2014;4;shanghai;China;caterham;ericsson;20;0.0;20;+2 Laps;0
5520;2014;4;shanghai;China;caterham;kobayashi;18;0.0;18;+1 Lap;0
5521;2014;4;shanghai;China;ferrari;alonso;3;15.0;5;Finished;2
5522;2014;4;shanghai;China;ferrari;raikkonen;8;4.0;11;Finished;3
5523;2014;4;shanghai;China;force_india;hulkenberg;6;8.0;8;Finished;2
5524;2014;4;shanghai;China;force_india;perez;9;2.0;16;Finished;7
5525;2014;4;shanghai;China;lotus_f1;grosjean;21;0.0;10;Gearbox;-11
5526;2014;4;shanghai;China;lotus_f1;maldonado;14;0.0;22;+1 Lap;8
5527;2014;4;shanghai;China;marussia;chilton;19;0.0;21;+2 Laps;2
5528;2014;4;shanghai;China;marussia;jules_bianchi;17;0.0;19;+1 Lap;2
5529;2014;4;shanghai;China;mclaren;button;11;0.0;12;+1 Lap;1
5530;2014;4;shanghai;China;mclaren;kevin_magnussen;13;0.0;15;+1 Lap;2
5531;2014;4;shanghai;China;mercedes;hamilton;1;25.0;1;Finished;0
5532;2014;4;shanghai;China;mercedes;rosberg;2;18.0;4;Finished;2
5533;2014;4;shanghai;China;red_bull;ricciardo;4;12.0;2;Finished;-2
5534;2014;4;shanghai;China;red_bull;vettel;5;10.0;3;Finished;-2
5535;2014;4;shanghai;China;sauber;gutierrez;16;0.0;17;+1 Lap;1
5536;2014;4;shanghai;China;sauber;sutil;22;0.0;14;Engine;-8
5537;2014;4;shanghai;China;toro_rosso;kvyat;10;1.0;13;+1 Lap;3
5538;2014;4;shanghai;China;toro_rosso;vergne;12;0.0;9;+1 Lap;-3
5539;2014;4;shanghai;China;williams;bottas;7;6.0;7;Finished;0
5540;2014;4;shanghai;China;williams;massa;15;0.0;6;+1 Lap;-9
5541;2014;5;catalunya;Spain;caterham;ericsson;20;0.0;19;+2 Laps;-1
5542;2014;5;catalunya;Spain;caterham;kobayashi;21;0.0;20;Brakes;-1
5543;2014;5;catalunya;Spain;ferrari;alonso;6;8.0;7;Finished;1
5544;2014;5;catalunya;Spain;ferrari;raikkonen;7;6.0;6;+1 Lap;-1
5545;2014;5;catalunya;Spain;force_india;hulkenberg;10;1.0;10;+1 Lap;0
5546;2014;5;catalunya;Spain;force_india;perez;9;2.0;11;+1 Lap;2
5547;2014;5;catalunya;Spain;lotus_f1;grosjean;8;4.0;5;+1 Lap;-3
5548;2014;5;catalunya;Spain;lotus_f1;maldonado;15;0.0;22;+1 Lap;7
5549;2014;5;catalunya;Spain;marussia;chilton;19;0.0;17;+2 Laps;-2
5550;2014;5;catalunya;Spain;marussia;jules_bianchi;18;0.0;18;+2 Laps;0
5551;2014;5;catalunya;Spain;mclaren;button;11;0.0;8;+1 Lap;-3
5552;2014;5;catalunya;Spain;mclaren;kevin_magnussen;12;0.0;14;+1 Lap;2
5553;2014;5;catalunya;Spain;mercedes;hamilton;1;25.0;1;Finished;0
5554;2014;5;catalunya;Spain;mercedes;rosberg;2;18.0;2;Finished;0
5555;2014;5;catalunya;Spain;red_bull;ricciardo;3;15.0;3;Finished;0
5556;2014;5;catalunya;Spain;red_bull;vettel;4;12.0;15;Finished;11
5557;2014;5;catalunya;Spain;sauber;gutierrez;16;0.0;13;+1 Lap;-3
5558;2014;5;catalunya;Spain;sauber;sutil;17;0.0;16;+1 Lap;-1
5559;2014;5;catalunya;Spain;toro_rosso;kvyat;14;0.0;12;+1 Lap;-2
5560;2014;5;catalunya;Spain;toro_rosso;vergne;22;0.0;21;Exhaust;-1
5561;2014;5;catalunya;Spain;williams;bottas;5;10.0;4;Finished;-1
5562;2014;5;catalunya;Spain;williams;massa;13;0.0;9;+1 Lap;-4
5563;2014;6;monaco;Monaco;caterham;ericsson;11;0.0;22;+1 Lap;11
5564;2014;6;monaco;Monaco;caterham;kobayashi;13;0.0;20;+2 Laps;7
5565;2014;6;monaco;Monaco;ferrari;alonso;4;12.0;5;Finished;1
5566;2014;6;monaco;Monaco;ferrari;raikkonen;12;0.0;6;+1 Lap;-6
5567;2014;6;monaco;Monaco;force_india;hulkenberg;5;10.0;11;+1 Lap;6
5568;2014;6;monaco;Monaco;force_india;perez;21;0.0;10;Collision;-11
5569;2014;6;monaco;Monaco;lotus_f1;grosjean;8;4.0;14;+1 Lap;6
5570;2014;6;monaco;Monaco;lotus_f1;maldonado;22;0.0;15;Withdrew;-7
5571;2014;6;monaco;Monaco;marussia;chilton;14;0.0;19;+3 Laps;5
5572;2014;6;monaco;Monaco;marussia;jules_bianchi;9;2.0;21;+1 Lap;12
5573;2014;6;monaco;Monaco;mclaren;button;6;8.0;12;+1 Lap;6
5574;2014;6;monaco;Monaco;mclaren;kevin_magnussen;10;1.0;8;+1 Lap;-2
5575;2014;6;monaco;Monaco;mercedes;hamilton;2;18.0;2;Finished;0
5576;2014;6;monaco;Monaco;mercedes;rosberg;1;25.0;1;Finished;0
5577;2014;6;monaco;Monaco;red_bull;ricciardo;3;15.0;3;Finished;0
5578;2014;6;monaco;Monaco;red_bull;vettel;20;0.0;4;Turbo;-16
5579;2014;6;monaco;Monaco;sauber;gutierrez;15;0.0;17;Accident;2
5580;2014;6;monaco;Monaco;sauber;sutil;18;0.0;18;Accident;0
5581;2014;6;monaco;Monaco;toro_rosso;kvyat;19;0.0;9;Mechanical;-10
5582;2014;6;monaco;Monaco;toro_rosso;vergne;17;0.0;7;Engine;-10
5583;2014;6;monaco;Monaco;williams;bottas;16;0.0;13;Engine;-3
5584;2014;6;monaco;Monaco;williams;massa;7;6.0;16;+1 Lap;9
5585;2014;7;villeneuve;Canada;caterham;ericsson;20;0.0;20;Turbo;0
5586;2014;7;villeneuve;Canada;caterham;kobayashi;18;0.0;21;Suspension;3
5587;2014;7;villeneuve;Canada;ferrari;alonso;6;8.0;7;Finished;1
5588;2014;7;villeneuve;Canada;ferrari;raikkonen;10;1.0;10;Finished;0
5589;2014;7;villeneuve;Canada;force_india;hulkenberg;5;10.0;11;Finished;6
5590;2014;7;villeneuve;Canada;force_india;perez;11;0.0;13;Collision;2
5591;2014;7;villeneuve;Canada;lotus_f1;grosjean;15;0.0;14;Rear wing;-1
5592;2014;7;villeneuve;Canada;lotus_f1;maldonado;19;0.0;17;Power Unit;-2
5593;2014;7;villeneuve;Canada;marussia;chilton;21;0.0;18;Collision;-3
5594;2014;7;villeneuve;Canada;marussia;jules_bianchi;22;0.0;19;Collision;-3
5595;2014;7;villeneuve;Canada;mclaren;button;4;12.0;9;Finished;5
5596;2014;7;villeneuve;Canada;mclaren;kevin_magnussen;9;2.0;12;Finished;3
5597;2014;7;villeneuve;Canada;mercedes;hamilton;17;0.0;2;Brakes;-15
5598;2014;7;villeneuve;Canada;mercedes;rosberg;2;18.0;1;Finished;-1
5599;2014;7;villeneuve;Canada;red_bull;ricciardo;1;25.0;6;Finished;5
5600;2014;7;villeneuve;Canada;red_bull;vettel;3;15.0;3;Finished;0
5601;2014;7;villeneuve;Canada;sauber;gutierrez;14;0.0;22;ERS;8
5602;2014;7;villeneuve;Canada;sauber;sutil;13;0.0;16;+1 Lap;3
5603;2014;7;villeneuve;Canada;toro_rosso;kvyat;16;0.0;15;Drivetrain;-1
5604;2014;7;villeneuve;Canada;toro_rosso;vergne;8;4.0;8;Finished;0
5605;2014;7;villeneuve;Canada;williams;bottas;7;6.0;4;Finished;-3
5606;2014;7;villeneuve;Canada;williams;massa;12;0.0;5;Collision;-7
5607;2014;8;red_bull_ring;Austria;caterham;ericsson;18;0.0;20;+2 Laps;2
5608;2014;8;red_bull_ring;Austria;caterham;kobayashi;16;0.0;19;+2 Laps;3
5609;2014;8;red_bull_ring;Austria;ferrari;alonso;5;10.0;4;Finished;-1
5610;2014;8;red_bull_ring;Austria;ferrari;raikkonen;10;1.0;8;Finished;-2
5611;2014;8;red_bull_ring;Austria;force_india;hulkenberg;9;2.0;10;Finished;1
5612;2014;8;red_bull_ring;Austria;force_india;perez;6;8.0;15;Finished;9
5613;2014;8;red_bull_ring;Austria;lotus_f1;grosjean;14;0.0;22;+1 Lap;8
5614;2014;8;red_bull_ring;Austria;lotus_f1;maldonado;12;0.0;13;+1 Lap;1
5615;2014;8;red_bull_ring;Austria;marussia;chilton;17;0.0;21;+2 Laps;4
5616;2014;8;red_bull_ring;Austria;marussia;jules_bianchi;15;0.0;18;+2 Laps;3
5617;2014;8;red_bull_ring;Austria;mclaren;button;11;0.0;11;Finished;0
5618;2014;8;red_bull_ring;Austria;mclaren;kevin_magnussen;7;6.0;6;Finished;-1
5619;2014;8;red_bull_ring;Austria;mercedes;hamilton;2;18.0;9;Finished;7
5620;2014;8;red_bull_ring;Austria;mercedes;rosberg;1;25.0;3;Finished;2
5621;2014;8;red_bull_ring;Austria;red_bull;ricciardo;8;4.0;5;Finished;-3
5622;2014;8;red_bull_ring;Austria;red_bull;vettel;21;0.0;12;Electrical;-9
5623;2014;8;red_bull_ring;Austria;sauber;gutierrez;19;0.0;17;+2 Laps;-2
5624;2014;8;red_bull_ring;Austria;sauber;sutil;13;0.0;16;+1 Lap;3
5625;2014;8;red_bull_ring;Austria;toro_rosso;kvyat;22;0.0;7;Suspension;-15
5626;2014;8;red_bull_ring;Austria;toro_rosso;vergne;20;0.0;14;Brakes;-6
5627;2014;8;red_bull_ring;Austria;williams;bottas;3;15.0;2;Finished;-1
5628;2014;8;red_bull_ring;Austria;williams;massa;4;12.0;1;Finished;-3
5629;2014;9;silverstone;UK;caterham;ericsson;19;0.0;21;Suspension;2
5630;2014;9;silverstone;UK;caterham;kobayashi;15;0.0;22;+2 Laps;7
5631;2014;9;silverstone;UK;ferrari;alonso;6;8.0;16;Finished;10
5632;2014;9;silverstone;UK;ferrari;raikkonen;22;0.0;18;Collision;-4
5633;2014;9;silverstone;UK;force_india;hulkenberg;8;4.0;4;Finished;-4
5634;2014;9;silverstone;UK;force_india;perez;11;0.0;7;+1 Lap;-4
5635;2014;9;silverstone;UK;lotus_f1;grosjean;12;0.0;11;+1 Lap;-1
5636;2014;9;silverstone;UK;lotus_f1;maldonado;17;0.0;20;+3 Laps;3
5637;2014;9;silverstone;UK;marussia;chilton;16;0.0;17;+2 Laps;1
5638;2014;9;silverstone;UK;marussia;jules_bianchi;14;0.0;12;+1 Lap;-2
5639;2014;9;silverstone;UK;mclaren;button;4;12.0;3;Finished;-1
